Zipcode,Page,NewUsed,Year,Make,Model,MSRP,Dealer_Price,Fuel_Type,Exterior_Color,City_MPG,Interior_Color,Highway_MPG,Drivetrain,Transmission,Liters,V,Mileage,Customer_Review,URL
63123,1,NEW,2020,Chevrolet,Spark LS,,13589,Gasoline,Caribbean Blue,29,Jet Black,38,FWD,Automatic CVT,1.4,6,3,4.9,https://www.cars.com/vehicledetail/detail/799607634/overview/
63123,1,NEW,2020,Kia,Sorento EX,,30348,Gasoline,Imperial Blue,19,Stone Beige,26,FWD,8-Speed Automatic,3.3,6,50,4.8,https://www.cars.com/vehicledetail/detail/800868364/overview/
63123,1,NEW,2020,Chevrolet,Spark 1LT,,15006,Gasoline,Mosaic Black,29,Jet Black,38,FWD,Automatic CVT,1.4,6,10,4.9,https://www.cars.com/vehicledetail/detail/788840251/overview/
63123,1,NEW,2020,Buick,Envision Essence,,30731,Gasoline,Espresso,21,Light Neutral,27,FWD,6-Speed Automatic,2.5,6,7,4.8,https://www.cars.com/vehicledetail/detail/786310177/overview/
63123,1,NEW,2020,Chevrolet,Trax LS,,17294,Gasoline,Summit White / White,26,,31,FWD,6-Speed Automatic,1.4,6,18,4.6,https://www.cars.com/vehicledetail/detail/799451106/overview/
63123,1,NEW,2019,Kia,Cadenza SX Limited,,35872,Gasoline,Aurora Black,,Black,,FWD,8-Speed Automatic,3.3,6,10,4.2,https://www.cars.com/vehicledetail/detail/773110507/overview/
63123,1,NEW,2020,Nissan,Rogue SL,,31118,Gasoline,Scarlet Ember,26,Beige,33,FWD,Automatic CVT,2.5,6,10,4.6,https://www.cars.com/vehicledetail/detail/799939865/overview/
63123,1,NEW,2020,Nissan,Kicks S,,19210,Gasoline,Brilliant Silver,31,Charcoal,36,FWD,Automatic CVT,1.6,6,,4,https://www.cars.com/vehicledetail/detail/797500013/overview/
63123,1,NEW,2020,Nissan,Versa S,,15499,Gasoline,Black,27,Charcoal,35,FWD,Automatic CVT,1.6,6,,4.6,https://www.cars.com/vehicledetail/detail/785867827/overview/
63123,1,NEW,2020,Nissan,Versa S,,14442,Gasoline,Black,27,Charcoal,35,FWD,5-Speed Manual,1.6,6,10,4.6,https://www.cars.com/vehicledetail/detail/806765698/overview/
